	(1)	(2)	(3)	(4)	(5)
VARIABLES	No Controls	Months from First Publication	Months Exp	Pubs Exp	All Controls
					
time24_0	-0.00263		-0.00263	-0.00263	
	(0.00646)		(0.00646)	(0.00646)	
time24_1	-0.00290	-0.000475	-0.00290	-0.00290	-0.000475
	(0.00603)	(0.000691)	(0.00603)	(0.00603)	(0.000691)
time24_2	-0.00248	-0.000265	-0.00248	-0.00248	-0.000265
	(0.00544)	(0.00127)	(0.00544)	(0.00544)	(0.00127)
time24_3	-0.00229	-0.000281	-0.00229	-0.00229	-0.000281
	(0.00480)	(0.00165)	(0.00480)	(0.00480)	(0.00165)
time24_4	-0.00168	0.000118	-0.00168	-0.00168	0.000118
	(0.00421)	(0.00196)	(0.00421)	(0.00421)	(0.00196)
time24_5	-0.00166	-6.52e-05	-0.00166	-0.00166	-6.52e-05
	(0.00361)	(0.00229)	(0.00361)	(0.00361)	(0.00229)
time24_6	-0.00124	0.000148	-0.00124	-0.00124	0.000148
	(0.00293)	(0.00264)	(0.00293)	(0.00293)	(0.00264)
time24_7	-0.000840	0.000336	-0.000840	-0.000840	0.000336
	(0.00237)	(0.00294)	(0.00237)	(0.00237)	(0.00294)
time24_8	-0.00144	-0.000476	-0.00144	-0.00144	-0.000476
	(0.00186)	(0.00321)	(0.00186)	(0.00186)	(0.00321)
time24_9	-0.00109	-0.000326	-0.00109	-0.00109	-0.000326
	(0.00127)	(0.00331)	(0.00127)	(0.00127)	(0.00331)
time24_10	-0.000785	-0.000233	-0.000785	-0.000785	-0.000233
	(0.000723)	(0.00354)	(0.000723)	(0.000723)	(0.00354)
time24_12	0.000652	0.000787	0.000652	0.000652	0.000787
	(0.000706)	(0.00387)	(0.000706)	(0.000706)	(0.00387)
time24_13	0.000980	0.000907	0.000980	0.000980	0.000907
	(0.00124)	(0.00403)	(0.00124)	(0.00124)	(0.00403)
time24_14	0.00170	0.00142	0.00170	0.00170	0.00142
	(0.00183)	(0.00419)	(0.00183)	(0.00183)	(0.00419)
time24_15	0.00239	0.00190	0.00239	0.00239	0.00190
	(0.00260)	(0.00444)	(0.00260)	(0.00260)	(0.00444)
time24_16	0.00261	0.00192	0.00261	0.00261	0.00192
	(0.00317)	(0.00458)	(0.00317)	(0.00317)	(0.00458)
time24_17	0.00250	0.00159	0.00250	0.00250	0.00159
	(0.00373)	(0.00466)	(0.00373)	(0.00373)	(0.00466)
time24_18	0.00257	0.00145	0.00257	0.00257	0.00145
	(0.00428)	(0.00479)	(0.00428)	(0.00428)	(0.00479)
time24_19	0.00295	0.00162	0.00295	0.00295	0.00162
	(0.00482)	(0.00488)	(0.00482)	(0.00482)	(0.00488)
time24_20	0.00327	0.00174	0.00327	0.00327	0.00174
	(0.00535)	(0.00496)	(0.00535)	(0.00535)	(0.00496)
time24_21	0.00349	0.00175	0.00349	0.00349	0.00175
	(0.00588)	(0.00499)	(0.00588)	(0.00588)	(0.00499)
time24_22	0.00345	0.00150	0.00345	0.00345	0.00150
	(0.00645)	(0.00505)	(0.00645)	(0.00645)	(0.00505)
time24_23	0.00333	0.00117	0.00333	0.00333	0.00117
	(0.00697)	(0.00504)	(0.00697)	(0.00697)	(0.00504)
time24_25	0.00413	0.00156	0.00413	0.00413	0.00156
	(0.00811)	(0.00505)	(0.00811)	(0.00811)	(0.00505)
time24_26	0.00423	0.00145	0.00423	0.00423	0.00145
	(0.00861)	(0.00493)	(0.00861)	(0.00861)	(0.00493)
time24_27	0.00402	0.00103	0.00402	0.00402	0.00103
	(0.00916)	(0.00482)	(0.00916)	(0.00916)	(0.00482)
time24_28	0.00410	0.000905	0.00410	0.00410	0.000905
	(0.00967)	(0.00470)	(0.00967)	(0.00967)	(0.00470)
time24_29	0.00425	0.000842	0.00425	0.00425	0.000842
	(0.0102)	(0.00454)	(0.0102)	(0.0102)	(0.00454)
time24_30	0.00460	0.000987	0.00460	0.00460	0.000987
	(0.0107)	(0.00437)	(0.0107)	(0.0107)	(0.00437)
time24_31	0.00481	0.000984	0.00481	0.00481	0.000984
	(0.0113)	(0.00420)	(0.0113)	(0.0113)	(0.00420)
time24_32	0.00509	0.00106	0.00509	0.00509	0.00106
	(0.0118)	(0.00402)	(0.0118)	(0.0118)	(0.00402)
time24_33	0.00554	0.00130	0.00554	0.00554	0.00130
	(0.0124)	(0.00385)	(0.0124)	(0.0124)	(0.00385)
time24_34	0.00552	0.00107	0.00552	0.00552	0.00107
	(0.0130)	(0.00364)	(0.0130)	(0.0130)	(0.00364)
time24_35	0.00556	0.000903	0.00556	0.00556	0.000903
	(0.0136)	(0.00341)	(0.0136)	(0.0136)	(0.00341)
time24_36	0.00580	0.000937	0.00580	0.00580	0.000937
	(0.0142)	(0.00319)	(0.0142)	(0.0142)	(0.00319)
time24_37	0.00582	0.000749	0.00582	0.00582	0.000749
	(0.0148)	(0.00296)	(0.0148)	(0.0148)	(0.00296)
time24_38	0.00579	0.000510	0.00579	0.00579	0.000510
	(0.0155)	(0.00272)	(0.0155)	(0.0155)	(0.00272)
time24_39	0.00574	0.000246	0.00574	0.00574	0.000246
	(0.0161)	(0.00247)	(0.0161)	(0.0161)	(0.00247)
time24_40	0.00596	0.000264	0.00596	0.00596	0.000264
	(0.0167)	(0.00222)	(0.0167)	(0.0167)	(0.00222)
time24_41	0.00591	-4.85e-07	0.00591	0.00591	-4.85e-07
	(0.0174)	(0.00195)	(0.0174)	(0.0174)	(0.00195)
time24_42	0.00618	6.93e-05	0.00618	0.00618	6.93e-05
	(0.0180)	(0.00169)	(0.0180)	(0.0180)	(0.00169)
time24_43	0.00634	1.64e-05	0.00634	0.00634	1.64e-05
	(0.0186)	(0.00144)	(0.0186)	(0.0186)	(0.00144)
time24_44	0.00657	3.48e-05	0.00657	0.00657	3.48e-05
	(0.0192)	(0.00118)	(0.0192)	(0.0192)	(0.00118)
time24_45	0.00685	0.000107	0.00685	0.00685	0.000107
	(0.0199)	(0.000890)	(0.0199)	(0.0199)	(0.000890)
time24_46	0.00699	4.05e-05	0.00699	0.00699	4.05e-05
	(0.0205)	(0.000643)	(0.0205)	(0.0205)	(0.000643)
time24_47	0.00726	0.000107	0.00726	0.00726	0.000107
	(0.0210)	(0.000357)	(0.0210)	(0.0210)	(0.000357)
time24_48	0.00737		0.00737	0.00737	
	(0.0216)		(0.0216)	(0.0216)	
time24_11		0.000343			0.000343
		(0.00377)			(0.00377)
months_from_start		0.000208			0.000208
		(0.000555)			(0.000555)
Constant	0.106***	0.0453	0.106***	0.106***	0.0453
	(0.0242)	(0.183)	(0.0242)	(0.0242)	(0.183)
					
Observations	47,606	47,606	47,606	47,606	47,606
R-squared	0.014	0.014	0.014	0.014	0.014
Number of id_numeric	996	996	996	996	996
Robust standard errors in parentheses					
*** p<0.01, ** p<0.05, * p<0.1					
