	(1)	(2)	(3)	(4)	(5)
VARIABLES	No Controls	Months from First Publication	Months Exp	Pubs Exp	All Controls
					
time12_0	-1.107	-1.107	-1.107	-1.107	-1.107
	(1.166)	(1.166)	(1.166)	(1.166)	(1.166)
time12_1	-0.677	-0.677	-0.677	-0.677	-0.677
	(1.076)	(1.076)	(1.076)	(1.076)	(1.076)
time12_2	-0.591	-0.591	-0.591	-0.591	-0.591
	(1.155)	(1.155)	(1.155)	(1.155)	(1.155)
time12_3	-0.405	-0.405	-0.405	-0.405	-0.405
	(1.056)	(1.056)	(1.056)	(1.056)	(1.056)
time12_4	0.587	0.587	0.587	0.587	0.587
	(1.460)	(1.460)	(1.460)	(1.460)	(1.460)
time12_5	0.145	0.145	0.145	0.145	0.145
	(1.147)	(1.147)	(1.147)	(1.147)	(1.147)
time12_6	-1.383	-1.383	-1.383	-1.383	-1.383
	(1.192)	(1.192)	(1.192)	(1.192)	(1.192)
time12_7	0.265	0.265	0.265	0.265	0.265
	(1.007)	(1.007)	(1.007)	(1.007)	(1.007)
time12_8	-0.146	-0.146	-0.146	-0.146	-0.146
	(1.261)	(1.261)	(1.261)	(1.261)	(1.261)
time12_9	0.410	0.410	0.410	0.410	0.410
	(1.331)	(1.331)	(1.331)	(1.331)	(1.331)
time12_10	-0.274	-0.274	-0.274	-0.274	-0.274
	(1.079)	(1.079)	(1.079)	(1.079)	(1.079)
time12_11	-1.020	-1.020	-1.020	-1.020	-1.020
	(1.261)	(1.261)	(1.261)	(1.261)	(1.261)
time12_13	-0.733	-0.733	-0.733	-0.733	-0.733
	(1.048)	(1.048)	(1.048)	(1.048)	(1.048)
time12_14	-0.960	-0.960	-0.960	-0.960	-0.960
	(1.176)	(1.176)	(1.176)	(1.176)	(1.176)
time12_15	-1.389	-1.389	-1.389	-1.389	-1.389
	(0.966)	(0.966)	(0.966)	(0.966)	(0.966)
time12_16	0.372	0.372	0.372	0.372	0.372
	(1.144)	(1.144)	(1.144)	(1.144)	(1.144)
time12_17	-1.552	-1.552	-1.552	-1.552	-1.552
	(1.058)	(1.058)	(1.058)	(1.058)	(1.058)
time12_18	0.0967	0.0967	0.0967	0.0967	0.0967
	(0.963)	(0.963)	(0.963)	(0.963)	(0.963)
time12_19	0.737	0.737	0.737	0.737	0.737
	(0.877)	(0.877)	(0.877)	(0.877)	(0.877)
time12_20	1.027	1.027	1.027	1.027	1.027
	(1.085)	(1.085)	(1.085)	(1.085)	(1.085)
time12_21	-0.485	-0.485	-0.485	-0.485	-0.485
	(0.888)	(0.888)	(0.888)	(0.888)	(0.888)
time12_22	0.257	0.257	0.257	0.257	0.257
	(1.314)	(1.314)	(1.314)	(1.314)	(1.314)
time12_23	1.060	1.060	1.060	1.060	1.060
	(1.007)	(1.007)	(1.007)	(1.007)	(1.007)
time12_24	0.942	0.942	0.942	0.942	0.942
	(0.947)	(0.947)	(0.947)	(0.947)	(0.947)
months_from_start		0.0294			0.0294
		(0.0219)			(0.0219)
Constant	6.281***	-1.842	6.281***	6.281***	-1.842
	(0.895)	(6.823)	(0.895)	(0.895)	(6.823)
					
Observations	3,910	3,910	3,910	3,910	3,910
R-squared	0.024	0.024	0.024	0.024	0.024
Number of id_numeric	171	171	171	171	171
Robust standard errors in parentheses					
*** p<0.01, ** p<0.05, * p<0.1					
