	(1)	(2)	(3)	(4)	(5)
VARIABLES	No Controls	Months from First Publication	Months Exp	Pubs Exp	All Controls
					
time24_0	1.123	0.00416	1.123	1.123	0.00416
	(0.718)	(0.298)	(0.718)	(0.718)	(0.298)
time24_1	0.981		0.981	0.981	
	(0.623)		(0.623)	(0.623)	
time24_2	0.655	-0.188	0.655	0.655	-0.188
	(0.502)	(0.286)	(0.502)	(0.502)	(0.286)
time24_3	0.698*	-0.00608	0.698*	0.698*	-0.00608
	(0.420)	(0.303)	(0.420)	(0.420)	(0.303)
time24_4	0.193	-0.373	0.193	0.193	-0.373
	(0.318)	(0.309)	(0.318)	(0.318)	(0.309)
time24_6	0.0503	-0.239	0.0503	0.0503	-0.239
	(0.325)	(0.322)	(0.325)	(0.325)	(0.322)
time24_7	-0.199	-0.350	-0.199	-0.199	-0.350
	(0.392)	(0.310)	(0.392)	(0.392)	(0.310)
time24_8	-0.281	-0.294	-0.281	-0.281	-0.294
	(0.493)	(0.311)	(0.493)	(0.493)	(0.311)
time24_9	-0.440	-0.315	-0.440	-0.440	-0.315
	(0.612)	(0.314)	(0.612)	(0.612)	(0.314)
time24_10	-0.533	-0.270	-0.533	-0.533	-0.270
	(0.709)	(0.314)	(0.709)	(0.709)	(0.314)
time24_11	-0.957	-0.555*	-0.957	-0.957	-0.555*
	(0.849)	(0.313)	(0.849)	(0.849)	(0.313)
time24_12	-0.701	-0.160	-0.701	-0.701	-0.160
	(0.987)	(0.313)	(0.987)	(0.987)	(0.313)
time24_13	-0.624	0.0550	-0.624	-0.624	0.0550
	(1.113)	(0.320)	(1.113)	(1.113)	(0.320)
time24_14	-1.099	-0.282	-1.099	-1.099	-0.282
	(1.252)	(0.335)	(1.252)	(1.252)	(0.335)
time24_15	-1.065	-0.110	-1.065	-1.065	-0.110
	(1.376)	(0.331)	(1.376)	(1.376)	(0.331)
time24_16	-1.025	0.0690	-1.025	-1.025	0.0690
	(1.516)	(0.331)	(1.516)	(1.516)	(0.331)
time24_17	-1.287	-0.0546	-1.287	-1.287	-0.0546
	(1.647)	(0.345)	(1.647)	(1.647)	(0.345)
time24_18	-1.703	-0.333	-1.703	-1.703	-0.333
	(1.790)	(0.334)	(1.790)	(1.790)	(0.334)
time24_19	-1.206	0.303	-1.206	-1.206	0.303
	(1.929)	(0.357)	(1.929)	(1.929)	(0.357)
time24_20	-2.253	-0.606*	-2.253	-2.253	-0.606*
	(2.067)	(0.338)	(2.067)	(2.067)	(0.338)
time24_21	-2.212	-0.427	-2.212	-2.212	-0.427
	(2.197)	(0.338)	(2.197)	(2.197)	(0.338)
time24_22	-2.437	-0.513	-2.437	-2.437	-0.513
	(2.341)	(0.336)	(2.341)	(2.341)	(0.336)
time24_23	-2.478	-0.416	-2.478	-2.478	-0.416
	(2.482)	(0.342)	(2.482)	(2.482)	(0.342)
time24_25	-2.470	-0.132	-2.470	-2.470	-0.132
	(2.772)	(0.333)	(2.772)	(2.772)	(0.333)
time24_26	-2.715	-0.239	-2.715	-2.715	-0.239
	(2.907)	(0.334)	(2.907)	(2.907)	(0.334)
time24_27	-3.378	-0.763**	-3.378	-3.378	-0.763**
	(3.054)	(0.327)	(3.054)	(3.054)	(0.327)
time24_28	-3.203	-0.450	-3.203	-3.203	-0.450
	(3.197)	(0.331)	(3.197)	(3.197)	(0.331)
time24_29	-3.371	-0.480	-3.371	-3.371	-0.480
	(3.337)	(0.325)	(3.337)	(3.337)	(0.325)
time24_30	-3.347	-0.317	-3.347	-3.347	-0.317
	(3.472)	(0.325)	(3.472)	(3.472)	(0.325)
time24_31	-3.576	-0.407	-3.576	-3.576	-0.407
	(3.617)	(0.303)	(3.617)	(3.617)	(0.303)
time24_32	-3.697	-0.391	-3.697	-3.697	-0.391
	(3.750)	(0.313)	(3.750)	(3.750)	(0.313)
time24_33	-3.929	-0.484	-3.929	-3.929	-0.484
	(3.891)	(0.314)	(3.891)	(3.891)	(0.314)
time24_34	-3.901	-0.318	-3.901	-3.901	-0.318
	(4.037)	(0.311)	(4.037)	(4.037)	(0.311)
time24_35	-3.765	-0.0438	-3.765	-3.765	-0.0438
	(4.171)	(0.306)	(4.171)	(4.171)	(0.306)
time24_36	-4.184	-0.324	-4.184	-4.184	-0.324
	(4.301)	(0.306)	(4.301)	(4.301)	(0.306)
time24_37	-3.351	0.647*	-3.351	-3.351	0.647*
	(4.453)	(0.331)	(4.453)	(4.453)	(0.331)
time24_38	-4.019	0.118	-4.019	-4.019	0.118
	(4.594)	(0.305)	(4.594)	(4.594)	(0.305)
time24_39	-4.462	-0.187	-4.462	-4.462	-0.187
	(4.745)	(0.296)	(4.745)	(4.745)	(0.296)
time24_40	-4.699	-0.286	-4.699	-4.699	-0.286
	(4.887)	(0.293)	(4.887)	(4.887)	(0.293)
time24_41	-4.696	-0.145	-4.696	-4.696	-0.145
	(5.034)	(0.290)	(5.034)	(5.034)	(0.290)
time24_42	-4.986	-0.297	-4.986	-4.986	-0.297
	(5.179)	(0.272)	(5.179)	(5.179)	(0.272)
time24_43	-4.889	-0.0605	-4.889	-4.889	-0.0605
	(5.307)	(0.265)	(5.307)	(5.307)	(0.265)
time24_44	-4.955	0.0110	-4.955	-4.955	0.0110
	(5.451)	(0.280)	(5.451)	(5.451)	(0.280)
time24_45	-5.329	-0.224	-5.329	-5.329	-0.224
	(5.592)	(0.279)	(5.592)	(5.592)	(0.279)
time24_46	-5.362	-0.119	-5.362	-5.362	-0.119
	(5.741)	(0.272)	(5.741)	(5.741)	(0.272)
time24_47	-5.381		-5.381	-5.381	
	(5.885)		(5.885)	(5.885)	
time24_48	-5.367	0.152	-5.367	-5.367	0.152
	(6.031)	(0.267)	(6.031)	(6.031)	(0.267)
time24_5		-0.428			-0.428
		(0.302)			(0.302)
months_from_start		-0.138			-0.138
		(0.140)			(0.140)
Constant	13.82**	50.34	13.82**	13.82**	50.34
	(6.657)	(43.05)	(6.657)	(6.657)	(43.05)
					
Observations	68,516	68,516	68,516	68,516	68,516
R-squared	0.013	0.013	0.013	0.013	0.013
Number of id_numeric	4,065	4,065	4,065	4,065	4,065
Robust standard errors in parentheses					
*** p<0.01, ** p<0.05, * p<0.1					
