	(1)	(2)	(3)	(4)	(5)
VARIABLES	No Controls	Months from First Publication	Months Exp	Pubs Exp	All Controls
					
time24_0	1.781		1.781	1.781	
	(2.016)		(2.016)	(2.016)	
time24_1	1.140	-0.626	1.140	1.140	-0.626
	(1.889)	(0.464)	(1.889)	(1.889)	(0.464)
time24_2	1.373	-0.377	1.373	1.373	-0.377
	(1.750)	(0.433)	(1.750)	(1.750)	(0.433)
time24_3	1.395	-0.340	1.395	1.395	-0.340
	(1.639)	(0.462)	(1.639)	(1.639)	(0.462)
time24_4	0.682	-1.038**	0.682	0.682	-1.038**
	(1.469)	(0.450)	(1.469)	(1.469)	(0.450)
time24_5	0.666	-1.038**	0.666	0.666	-1.038**
	(1.361)	(0.468)	(1.361)	(1.361)	(0.468)
time24_6	0.857	-0.831	0.857	0.857	-0.831
	(1.337)	(0.550)	(1.337)	(1.337)	(0.550)
time24_7	0.348	-1.325***	0.348	0.348	-1.325***
	(1.101)	(0.493)	(1.101)	(1.101)	(0.493)
time24_8	1.165	-0.493	1.165	1.165	-0.493
	(1.010)	(0.563)	(1.010)	(1.010)	(0.563)
time24_9	1.127	-0.516	1.127	1.127	-0.516
	(0.867)	(0.530)	(0.867)	(0.867)	(0.530)
time24_10	1.006	-0.622	1.006	1.006	-0.622
	(0.761)	(0.523)	(0.761)	(0.761)	(0.523)
time24_11	0.893	-0.719	0.893	0.893	-0.719
	(0.645)	(0.567)	(0.645)	(0.645)	(0.567)
time24_12	0.834	-0.762	0.834	0.834	-0.762
	(0.531)	(0.551)	(0.531)	(0.531)	(0.551)
time24_13	0.760	-0.821	0.760	0.760	-0.821
	(0.472)	(0.610)	(0.472)	(0.472)	(0.610)
time24_15	0.190	-1.361***	0.190	0.190	-1.361***
	(0.431)	(0.514)	(0.431)	(0.431)	(0.514)
time24_16	0.500	-1.035*	0.500	0.500	-1.035*
	(0.509)	(0.575)	(0.509)	(0.509)	(0.575)
time24_17	0.276	-1.244**	0.276	0.276	-1.244**
	(0.564)	(0.568)	(0.564)	(0.564)	(0.568)
time24_18	0.227	-1.278**	0.227	0.227	-1.278**
	(0.732)	(0.595)	(0.732)	(0.732)	(0.595)
time24_19	0.397	-1.092**	0.397	0.397	-1.092**
	(0.835)	(0.554)	(0.835)	(0.835)	(0.554)
time24_20	0.236	-1.237**	0.236	0.236	-1.237**
	(0.975)	(0.570)	(0.975)	(0.975)	(0.570)
time24_21	0.275	-1.183**	0.275	0.275	-1.183**
	(1.105)	(0.568)	(1.105)	(1.105)	(0.568)
time24_22	0.284	-1.159**	0.284	0.284	-1.159**
	(1.227)	(0.587)	(1.227)	(1.227)	(0.587)
time24_23	-0.241	-1.668***	-0.241	-0.241	-1.668***
	(1.375)	(0.564)	(1.375)	(1.375)	(0.564)
time24_25	0.520	-0.877	0.520	0.520	-0.877
	(1.660)	(0.599)	(1.660)	(1.660)	(0.599)
time24_26	0.366	-1.015*	0.366	0.366	-1.015*
	(1.769)	(0.577)	(1.769)	(1.769)	(0.577)
time24_27	-0.110	-1.476**	-0.110	-0.110	-1.476**
	(1.906)	(0.589)	(1.906)	(1.906)	(0.589)
time24_28	0.0431	-1.307**	0.0431	0.0431	-1.307**
	(2.031)	(0.620)	(2.031)	(2.031)	(0.620)
time24_29	-0.0185	-1.354**	-0.0185	-0.0185	-1.354**
	(2.090)	(0.589)	(2.090)	(2.090)	(0.589)
time24_30	0.664	-0.656	0.664	0.664	-0.656
	(2.281)	(0.615)	(2.281)	(2.281)	(0.615)
time24_31	-0.307	-1.611***	-0.307	-0.307	-1.611***
	(2.410)	(0.576)	(2.410)	(2.410)	(0.576)
time24_32	0.0681	-1.221**	0.0681	0.0681	-1.221**
	(2.599)	(0.555)	(2.599)	(2.599)	(0.555)
time24_33	0.0703	-1.203**	0.0703	0.0703	-1.203**
	(2.739)	(0.596)	(2.739)	(2.739)	(0.596)
time24_34	0.748	-0.510	0.748	0.748	-0.510
	(2.915)	(0.784)	(2.915)	(2.915)	(0.784)
time24_35	-0.309	-1.552***	-0.309	-0.309	-1.552***
	(3.028)	(0.555)	(3.028)	(3.028)	(0.555)
time24_36	0.423	-0.805	0.423	0.423	-0.805
	(3.190)	(0.548)	(3.190)	(3.190)	(0.548)
time24_37	0.487	-0.726	0.487	0.487	-0.726
	(3.311)	(0.577)	(3.311)	(3.311)	(0.577)
time24_38	0.573	-0.624	0.573	0.573	-0.624
	(3.461)	(0.539)	(3.461)	(3.461)	(0.539)
time24_39	0.0869	-1.095*	0.0869	0.0869	-1.095*
	(3.579)	(0.598)	(3.579)	(3.579)	(0.598)
time24_40	0.291	-0.875*	0.291	0.291	-0.875*
	(3.728)	(0.513)	(3.728)	(3.728)	(0.513)
time24_41	0.0535	-1.097**	0.0535	0.0535	-1.097**
	(3.846)	(0.508)	(3.846)	(3.846)	(0.508)
time24_42	-0.283	-1.418***	-0.283	-0.283	-1.418***
	(4.020)	(0.492)	(4.020)	(4.020)	(0.492)
time24_43	0.206	-0.914*	0.206	0.206	-0.914*
	(4.171)	(0.512)	(4.171)	(4.171)	(0.512)
time24_44	0.0891	-1.015**	0.0891	0.0891	-1.015**
	(4.311)	(0.508)	(4.311)	(4.311)	(0.508)
time24_45	0.239	-0.850*	0.239	0.239	-0.850*
	(4.446)	(0.516)	(4.446)	(4.446)	(0.516)
time24_46	0.377	-0.697	0.377	0.377	-0.697
	(4.588)	(0.481)	(4.588)	(4.588)	(0.481)
time24_47	0.444	-0.615	0.444	0.444	-0.615
	(4.681)	(0.502)	(4.681)	(4.681)	(0.502)
time24_48	1.043		1.043	1.043	
	(4.863)		(4.863)	(4.863)	
time24_14		-1.566***			-1.566***
		(0.515)			(0.515)
months_from_start		-0.0154			-0.0154
		(0.141)			(0.141)
Constant	7.815	13.86	7.815	7.815	13.86
	(5.500)	(46.46)	(5.500)	(5.500)	(46.46)
					
Observations	47,634	47,634	47,634	47,634	47,634
R-squared	0.007	0.007	0.007	0.007	0.007
Number of id_numeric	996	996	996	996	996
Robust standard errors in parentheses					
*** p<0.01, ** p<0.05, * p<0.1					
