	(1)	(2)	(3)	(4)	(5)
VARIABLES	No Controls	Months from First Publication	Months Exp	Pubs Exp	All Controls
					
time24_0	-0.456		-0.456	-0.456	
	(0.825)		(0.825)	(0.825)	
time24_1	-0.826	-0.389*	-0.826	-0.826	-0.389*
	(0.761)	(0.231)	(0.761)	(0.761)	(0.231)
time24_2	-0.712	-0.294	-0.712	-0.712	-0.294
	(0.702)	(0.225)	(0.702)	(0.702)	(0.225)
time24_3	-0.599	-0.200	-0.599	-0.599	-0.200
	(0.645)	(0.236)	(0.645)	(0.645)	(0.236)
time24_4	-0.625	-0.246	-0.625	-0.625	-0.246
	(0.584)	(0.215)	(0.584)	(0.584)	(0.215)
time24_5	-0.756	-0.396*	-0.756	-0.756	-0.396*
	(0.532)	(0.238)	(0.532)	(0.532)	(0.238)
time24_6	-0.556	-0.214	-0.556	-0.556	-0.214
	(0.502)	(0.277)	(0.502)	(0.502)	(0.277)
time24_7	-0.628	-0.305	-0.628	-0.628	-0.305
	(0.419)	(0.249)	(0.419)	(0.419)	(0.249)
time24_8	-0.540	-0.236	-0.540	-0.540	-0.236
	(0.369)	(0.243)	(0.369)	(0.369)	(0.243)
time24_9	-0.398	-0.113	-0.398	-0.398	-0.113
	(0.318)	(0.239)	(0.318)	(0.318)	(0.239)
time24_10	-0.555**	-0.290	-0.555**	-0.555**	-0.290
	(0.278)	(0.234)	(0.278)	(0.278)	(0.234)
time24_11	-0.462*	-0.216	-0.462*	-0.462*	-0.216
	(0.237)	(0.253)	(0.237)	(0.237)	(0.253)
time24_12	-0.0956	0.131	-0.0956	-0.0956	0.131
	(0.266)	(0.228)	(0.266)	(0.266)	(0.228)
time24_14	-0.514**	-0.325	-0.514**	-0.514**	-0.325
	(0.202)	(0.239)	(0.202)	(0.202)	(0.239)
time24_15	-0.414*	-0.244	-0.414*	-0.414*	-0.244
	(0.240)	(0.260)	(0.240)	(0.240)	(0.260)
time24_16	-0.179	-0.0284	-0.179	-0.179	-0.0284
	(0.268)	(0.244)	(0.268)	(0.268)	(0.244)
time24_17	-0.0115	0.120	-0.0115	-0.0115	0.120
	(0.318)	(0.284)	(0.318)	(0.318)	(0.284)
time24_18	-0.275	-0.162	-0.275	-0.275	-0.162
	(0.361)	(0.270)	(0.361)	(0.361)	(0.270)
time24_19	0.0871	0.180	0.0871	0.0871	0.180
	(0.420)	(0.270)	(0.420)	(0.420)	(0.270)
time24_20	-0.420	-0.346	-0.420	-0.420	-0.346
	(0.478)	(0.271)	(0.478)	(0.478)	(0.271)
time24_21	-0.157	-0.102	-0.157	-0.157	-0.102
	(0.529)	(0.270)	(0.529)	(0.529)	(0.270)
time24_22	-0.140	-0.104	-0.140	-0.140	-0.104
	(0.584)	(0.277)	(0.584)	(0.584)	(0.277)
time24_23	-0.235	-0.218	-0.235	-0.235	-0.218
	(0.646)	(0.269)	(0.646)	(0.646)	(0.269)
time24_25	0.197	0.176	0.197	0.197	0.176
	(0.784)	(0.274)	(0.784)	(0.784)	(0.274)
time24_26	0.0604	0.0199	0.0604	0.0604	0.0199
	(0.826)	(0.283)	(0.826)	(0.826)	(0.283)
time24_27	-0.257	-0.316	-0.257	-0.257	-0.316
	(0.885)	(0.269)	(0.885)	(0.885)	(0.269)
time24_28	-0.105	-0.184	-0.105	-0.105	-0.184
	(0.941)	(0.269)	(0.941)	(0.941)	(0.269)
time24_29	-0.234	-0.331	-0.234	-0.234	-0.331
	(0.997)	(0.273)	(0.997)	(0.997)	(0.273)
time24_30	0.0547	-0.0622	0.0547	0.0547	-0.0622
	(1.059)	(0.282)	(1.059)	(1.059)	(0.282)
time24_31	-0.243	-0.379	-0.243	-0.243	-0.379
	(1.123)	(0.267)	(1.123)	(1.123)	(0.267)
time24_32	0.0889	-0.0662	0.0889	0.0889	-0.0662
	(1.186)	(0.267)	(1.186)	(1.186)	(0.267)
time24_33	-0.197	-0.371	-0.197	-0.197	-0.371
	(1.244)	(0.267)	(1.244)	(1.244)	(0.267)
time24_34	0.0733	-0.120	0.0733	0.0733	-0.120
	(1.313)	(0.302)	(1.313)	(1.313)	(0.302)
time24_35	-0.0851	-0.297	-0.0851	-0.0851	-0.297
	(1.365)	(0.252)	(1.365)	(1.365)	(0.252)
time24_36	0.0105	-0.221	0.0105	0.0105	-0.221
	(1.427)	(0.249)	(1.427)	(1.427)	(0.249)
time24_37	0.762	0.512*	0.762	0.762	0.512*
	(1.500)	(0.294)	(1.500)	(1.500)	(0.294)
time24_38	0.0919	-0.178	0.0919	0.0919	-0.178
	(1.545)	(0.260)	(1.545)	(1.545)	(0.260)
time24_39	-0.0517	-0.340	-0.0517	-0.0517	-0.340
	(1.607)	(0.256)	(1.607)	(1.607)	(0.256)
time24_40	-0.103	-0.411	-0.103	-0.103	-0.411
	(1.667)	(0.252)	(1.667)	(1.667)	(0.252)
time24_41	0.0885	-0.238	0.0885	0.0885	-0.238
	(1.733)	(0.265)	(1.733)	(1.733)	(0.265)
time24_42	-0.0542	-0.400	-0.0542	-0.0542	-0.400
	(1.790)	(0.251)	(1.790)	(1.790)	(0.251)
time24_43	-0.0176	-0.383	-0.0176	-0.0176	-0.383
	(1.851)	(0.252)	(1.851)	(1.851)	(0.252)
time24_44	-0.234	-0.618**	-0.234	-0.234	-0.618**
	(1.912)	(0.245)	(1.912)	(1.912)	(0.245)
time24_45	-0.158	-0.561**	-0.158	-0.158	-0.561**
	(1.973)	(0.232)	(1.973)	(1.973)	(0.232)
time24_46	-0.380	-0.803***	-0.380	-0.380	-0.803***
	(2.033)	(0.245)	(2.033)	(2.033)	(0.245)
time24_47	-0.458	-0.900***	-0.458	-0.458	-0.900***
	(2.094)	(0.274)	(2.094)	(2.094)	(0.274)
time24_48	0.461		0.461	0.461	
	(2.157)		(2.157)	(2.157)	
time24_13		0.208			0.208
		(0.262)			(0.262)
months_from_start		0.0191			0.0191
		(0.0609)			(0.0609)
Constant	8.631***	3.800	8.631***	8.631***	3.800
	(2.410)	(17.07)	(2.410)	(2.410)	(17.07)
					
Observations	202,799	202,799	202,799	202,799	202,799
R-squared	0.005	0.005	0.005	0.005	0.005
Number of id_numeric	4,258	4,258	4,258	4,258	4,258
Robust standard errors in parentheses					
*** p<0.01, ** p<0.05, * p<0.1					
