	(1)	(2)	(3)	(4)	(5)
VARIABLES	No Controls	Months from First Publication	Months Exp	Pubs Exp	All Controls
					
time12_0	0.000780	0.000780	0.000780	0.000780	0.000780
	(0.000978)	(0.000978)	(0.000978)	(0.000978)	(0.000978)
time12_1	0.000889	0.000889	0.000889	0.000889	0.000889
	(0.00113)	(0.00113)	(0.00113)	(0.00113)	(0.00113)
time12_2	0.00138	0.00138	0.00138	0.00138	0.00138
	(0.00134)	(0.00134)	(0.00134)	(0.00134)	(0.00134)
time12_3	0.00185	0.00185	0.00185	0.00185	0.00185
	(0.00174)	(0.00174)	(0.00174)	(0.00174)	(0.00174)
time12_4	0.00185	0.00185	0.00185	0.00185	0.00185
	(0.00193)	(0.00193)	(0.00193)	(0.00193)	(0.00193)
time12_5	0.00151	0.00151	0.00151	0.00151	0.00151
	(0.00205)	(0.00205)	(0.00205)	(0.00205)	(0.00205)
time12_6	0.00136	0.00136	0.00136	0.00136	0.00136
	(0.00220)	(0.00220)	(0.00220)	(0.00220)	(0.00220)
time12_7	0.00151	0.00151	0.00151	0.00151	0.00151
	(0.00231)	(0.00231)	(0.00231)	(0.00231)	(0.00231)
time12_8	0.00161	0.00161	0.00161	0.00161	0.00161
	(0.00241)	(0.00241)	(0.00241)	(0.00241)	(0.00241)
time12_9	0.00161	0.00161	0.00161	0.00161	0.00161
	(0.00246)	(0.00246)	(0.00246)	(0.00246)	(0.00246)
time12_10	0.00135	0.00135	0.00135	0.00135	0.00135
	(0.00257)	(0.00257)	(0.00257)	(0.00257)	(0.00257)
time12_11	0.000999	0.000999	0.000999	0.000999	0.000999
	(0.00256)	(0.00256)	(0.00256)	(0.00256)	(0.00256)
time12_13	0.00136	0.00136	0.00136	0.00136	0.00136
	(0.00264)	(0.00264)	(0.00264)	(0.00264)	(0.00264)
time12_14	0.00123	0.00123	0.00123	0.00123	0.00123
	(0.00251)	(0.00251)	(0.00251)	(0.00251)	(0.00251)
time12_15	0.000797	0.000797	0.000797	0.000797	0.000797
	(0.00240)	(0.00240)	(0.00240)	(0.00240)	(0.00240)
time12_16	0.000655	0.000655	0.000655	0.000655	0.000655
	(0.00228)	(0.00228)	(0.00228)	(0.00228)	(0.00228)
time12_17	0.000576	0.000576	0.000576	0.000576	0.000576
	(0.00212)	(0.00212)	(0.00212)	(0.00212)	(0.00212)
time12_18	0.000706	0.000706	0.000706	0.000706	0.000706
	(0.00195)	(0.00195)	(0.00195)	(0.00195)	(0.00195)
time12_19	0.000690	0.000690	0.000690	0.000690	0.000690
	(0.00178)	(0.00178)	(0.00178)	(0.00178)	(0.00178)
time12_20	0.000748	0.000748	0.000748	0.000748	0.000748
	(0.00160)	(0.00160)	(0.00160)	(0.00160)	(0.00160)
time12_21	0.000987	0.000987	0.000987	0.000987	0.000987
	(0.00144)	(0.00144)	(0.00144)	(0.00144)	(0.00144)
time12_22	0.000757	0.000757	0.000757	0.000757	0.000757
	(0.00125)	(0.00125)	(0.00125)	(0.00125)	(0.00125)
time12_23	0.000588	0.000588	0.000588	0.000588	0.000588
	(0.00106)	(0.00106)	(0.00106)	(0.00106)	(0.00106)
time12_24	0.000629	0.000629	0.000629	0.000629	0.000629
	(0.000881)	(0.000881)	(0.000881)	(0.000881)	(0.000881)
months_from_start		0.000210			0.000210
		(0.000555)			(0.000555)
Constant	0.102***	0.0449	0.102***	0.102***	0.0449
	(0.0330)	(0.183)	(0.0330)	(0.0330)	(0.183)
					
Observations	47,606	47,606	47,606	47,606	47,606
R-squared	0.014	0.014	0.014	0.014	0.014
Number of id_numeric	996	996	996	996	996
Robust standard errors in parentheses					
*** p<0.01, ** p<0.05, * p<0.1					
