	(1)	(2)	(3)	(4)	(5)
VARIABLES	No Controls	Months from First Publication	Months Exp	Pubs Exp	All Controls
					
time24_0	0.0748		0.0748	0.0748	
	(0.0717)		(0.0717)	(0.0717)	
time24_1	-0.0538	-0.135***	-0.0538	-0.0538	-0.135***
	(0.0690)	(0.0448)	(0.0690)	(0.0690)	(0.0448)
time24_2	-0.0342	-0.122***	-0.0342	-0.0342	-0.122***
	(0.0657)	(0.0434)	(0.0657)	(0.0657)	(0.0434)
time24_3	-0.00616	-0.101**	-0.00616	-0.00616	-0.101**
	(0.0614)	(0.0432)	(0.0614)	(0.0614)	(0.0432)
time24_4	0.0368	-0.0646	0.0368	0.0368	-0.0646
	(0.0608)	(0.0469)	(0.0608)	(0.0608)	(0.0469)
time24_5	0.00181	-0.106**	0.00181	0.00181	-0.106**
	(0.0615)	(0.0460)	(0.0615)	(0.0615)	(0.0460)
time24_6	0.00129	-0.113**	0.00129	0.00129	-0.113**
	(0.0551)	(0.0467)	(0.0551)	(0.0551)	(0.0467)
time24_7	-0.00705	-0.128***	-0.00705	-0.00705	-0.128***
	(0.0518)	(0.0488)	(0.0518)	(0.0518)	(0.0488)
time24_8	0.0195	-0.108**	0.0195	0.0195	-0.108**
	(0.0515)	(0.0493)	(0.0515)	(0.0515)	(0.0493)
time24_9	0.0431	-0.0915*	0.0431	0.0431	-0.0915*
	(0.0473)	(0.0493)	(0.0473)	(0.0473)	(0.0493)
time24_10	-0.00760	-0.149***	-0.00760	-0.00760	-0.149***
	(0.0435)	(0.0462)	(0.0435)	(0.0435)	(0.0462)
time24_11	0.00702	-0.141***	0.00702	0.00702	-0.141***
	(0.0423)	(0.0496)	(0.0423)	(0.0423)	(0.0496)
time24_12	0.0607	-0.0938*	0.0607	0.0607	-0.0938*
	(0.0463)	(0.0522)	(0.0463)	(0.0463)	(0.0522)
time24_13	0.0294	-0.132**	0.0294	0.0294	-0.132**
	(0.0422)	(0.0512)	(0.0422)	(0.0422)	(0.0512)
time24_15	0.0155	-0.159***	0.0155	0.0155	-0.159***
	(0.0415)	(0.0519)	(0.0415)	(0.0415)	(0.0519)
time24_16	0.00719	-0.174***	0.00719	0.00719	-0.174***
	(0.0408)	(0.0515)	(0.0408)	(0.0408)	(0.0515)
time24_17	-0.00636	-0.194***	-0.00636	-0.00636	-0.194***
	(0.0405)	(0.0491)	(0.0405)	(0.0405)	(0.0491)
time24_18	0.0770*	-0.117**	0.0770*	0.0770*	-0.117**
	(0.0454)	(0.0575)	(0.0454)	(0.0454)	(0.0575)
time24_19	0.0785*	-0.123**	0.0785*	0.0785*	-0.123**
	(0.0463)	(0.0564)	(0.0463)	(0.0463)	(0.0564)
time24_20	0.0619	-0.146**	0.0619	0.0619	-0.146**
	(0.0502)	(0.0573)	(0.0502)	(0.0502)	(0.0573)
time24_21	0.0804	-0.134**	0.0804	0.0804	-0.134**
	(0.0512)	(0.0591)	(0.0512)	(0.0512)	(0.0591)
time24_22	0.110**	-0.111*	0.110**	0.110**	-0.111*
	(0.0502)	(0.0569)	(0.0502)	(0.0502)	(0.0569)
time24_23	0.0677	-0.160***	0.0677	0.0677	-0.160***
	(0.0545)	(0.0603)	(0.0545)	(0.0545)	(0.0603)
time24_25	0.0978	-0.143**	0.0978	0.0978	-0.143**
	(0.0610)	(0.0592)	(0.0610)	(0.0610)	(0.0592)
time24_26	0.140**	-0.107*	0.140**	0.140**	-0.107*
	(0.0610)	(0.0598)	(0.0610)	(0.0610)	(0.0598)
time24_27	0.123*	-0.131**	0.123*	0.123*	-0.131**
	(0.0638)	(0.0588)	(0.0638)	(0.0638)	(0.0588)
time24_28	0.122*	-0.139**	0.122*	0.122*	-0.139**
	(0.0668)	(0.0604)	(0.0668)	(0.0668)	(0.0604)
time24_29	0.119*	-0.149**	0.119*	0.119*	-0.149**
	(0.0682)	(0.0612)	(0.0682)	(0.0682)	(0.0612)
time24_30	0.209***	-0.0650	0.209***	0.209***	-0.0650
	(0.0713)	(0.0602)	(0.0713)	(0.0713)	(0.0602)
time24_31	0.115	-0.166***	0.115	0.115	-0.166***
	(0.0742)	(0.0588)	(0.0742)	(0.0742)	(0.0588)
time24_32	0.144*	-0.144**	0.144*	0.144*	-0.144**
	(0.0793)	(0.0594)	(0.0793)	(0.0793)	(0.0594)
time24_33	0.163**	-0.131**	0.163**	0.163**	-0.131**
	(0.0798)	(0.0595)	(0.0798)	(0.0798)	(0.0595)
time24_34	0.206**	-0.0944	0.206**	0.206**	-0.0944
	(0.0842)	(0.0621)	(0.0842)	(0.0842)	(0.0621)
time24_35	0.131	-0.177***	0.131	0.131	-0.177***
	(0.0869)	(0.0588)	(0.0869)	(0.0869)	(0.0588)
time24_36	0.242***	-0.0716	0.242***	0.242***	-0.0716
	(0.0926)	(0.0571)	(0.0926)	(0.0926)	(0.0571)
time24_37	0.210**	-0.111*	0.210**	0.210**	-0.111*
	(0.0923)	(0.0566)	(0.0923)	(0.0923)	(0.0566)
time24_38	0.258***	-0.0691	0.258***	0.258***	-0.0691
	(0.0929)	(0.0548)	(0.0929)	(0.0929)	(0.0548)
time24_39	0.199**	-0.135***	0.199**	0.199**	-0.135***
	(0.0985)	(0.0509)	(0.0985)	(0.0985)	(0.0509)
time24_40	0.248**	-0.0930*	0.248**	0.248**	-0.0930*
	(0.0986)	(0.0503)	(0.0986)	(0.0986)	(0.0503)
time24_41	0.230**	-0.117**	0.230**	0.230**	-0.117**
	(0.0981)	(0.0486)	(0.0981)	(0.0981)	(0.0486)
time24_42	0.226**	-0.128***	0.226**	0.226**	-0.128***
	(0.103)	(0.0478)	(0.103)	(0.103)	(0.0478)
time24_43	0.265**	-0.0954**	0.265**	0.265**	-0.0954**
	(0.106)	(0.0471)	(0.106)	(0.106)	(0.0471)
time24_44	0.265**	-0.102**	0.265**	0.265**	-0.102**
	(0.114)	(0.0510)	(0.114)	(0.114)	(0.0510)
time24_45	0.277**	-0.0966*	0.277**	0.277**	-0.0966*
	(0.111)	(0.0494)	(0.111)	(0.111)	(0.0494)
time24_46	0.289**	-0.0917**	0.289**	0.289**	-0.0917**
	(0.117)	(0.0465)	(0.117)	(0.117)	(0.0465)
time24_47	0.270**	-0.117**	0.270**	0.270**	-0.117**
	(0.116)	(0.0462)	(0.116)	(0.116)	(0.0462)
time24_48	0.394***		0.394***	0.394***	
	(0.117)		(0.117)	(0.117)	
time24_14		-0.168***			-0.168***
		(0.0515)			(0.0515)
months_from_start		0.00665**			0.00665**
		(0.00324)			(0.00324)
Constant	0.693***	-1.074	0.693***	0.693***	-1.074
	(0.118)	(0.985)	(0.118)	(0.118)	(0.985)
					
Observations	47,634	47,634	47,634	47,634	47,634
R-squared	0.033	0.033	0.033	0.033	0.033
Number of id_numeric	996	996	996	996	996
Robust standard errors in parentheses					
*** p<0.01, ** p<0.05, * p<0.1					
