	(1)	(2)	(3)	(4)	(5)
VARIABLES	No Controls	Months from First Publication	Months Exp	Pubs Exp	All Controls
					
time12_0	0.351	0.351	0.351	0.351	0.351
	(0.218)	(0.218)	(0.218)	(0.218)	(0.218)
time12_1	0.423**	0.423**	0.423**	0.423**	0.423**
	(0.167)	(0.167)	(0.167)	(0.167)	(0.167)
time12_2	-0.115	-0.115	-0.115	-0.115	-0.115
	(0.149)	(0.149)	(0.149)	(0.149)	(0.149)
time12_3	-0.0392	-0.0392	-0.0392	-0.0392	-0.0392
	(0.168)	(0.168)	(0.168)	(0.168)	(0.168)
time12_4	0.172	0.172	0.172	0.172	0.172
	(0.163)	(0.163)	(0.163)	(0.163)	(0.163)
time12_5	0.315	0.315	0.315	0.315	0.315
	(0.192)	(0.192)	(0.192)	(0.192)	(0.192)
time12_6	0.0284	0.0284	0.0284	0.0284	0.0284
	(0.181)	(0.181)	(0.181)	(0.181)	(0.181)
time12_7	0.366**	0.366**	0.366**	0.366**	0.366**
	(0.177)	(0.177)	(0.177)	(0.177)	(0.177)
time12_8	-0.165	-0.165	-0.165	-0.165	-0.165
	(0.185)	(0.185)	(0.185)	(0.185)	(0.185)
time12_9	0.0733	0.0733	0.0733	0.0733	0.0733
	(0.183)	(0.183)	(0.183)	(0.183)	(0.183)
time12_10	0.0652	0.0652	0.0652	0.0652	0.0652
	(0.186)	(0.186)	(0.186)	(0.186)	(0.186)
time12_11	-0.0543	-0.0543	-0.0543	-0.0543	-0.0543
	(0.183)	(0.183)	(0.183)	(0.183)	(0.183)
time12_13	0.328	0.328	0.328	0.328	0.328
	(0.218)	(0.218)	(0.218)	(0.218)	(0.218)
time12_14	0.166	0.166	0.166	0.166	0.166
	(0.188)	(0.188)	(0.188)	(0.188)	(0.188)
time12_15	-0.176	-0.176	-0.176	-0.176	-0.176
	(0.176)	(0.176)	(0.176)	(0.176)	(0.176)
time12_16	-0.0502	-0.0502	-0.0502	-0.0502	-0.0502
	(0.185)	(0.185)	(0.185)	(0.185)	(0.185)
time12_17	-0.204	-0.204	-0.204	-0.204	-0.204
	(0.181)	(0.181)	(0.181)	(0.181)	(0.181)
time12_18	0.0611	0.0611	0.0611	0.0611	0.0611
	(0.183)	(0.183)	(0.183)	(0.183)	(0.183)
time12_19	-0.259	-0.259	-0.259	-0.259	-0.259
	(0.170)	(0.170)	(0.170)	(0.170)	(0.170)
time12_20	0.0534	0.0534	0.0534	0.0534	0.0534
	(0.180)	(0.180)	(0.180)	(0.180)	(0.180)
time12_21	-0.247	-0.247	-0.247	-0.247	-0.247
	(0.165)	(0.165)	(0.165)	(0.165)	(0.165)
time12_22	0.0111	0.0111	0.0111	0.0111	0.0111
	(0.227)	(0.227)	(0.227)	(0.227)	(0.227)
time12_23	-0.153	-0.153	-0.153	-0.153	-0.153
	(0.148)	(0.148)	(0.148)	(0.148)	(0.148)
time12_24	-0.0588	-0.0588	-0.0588	-0.0588	-0.0588
	(0.154)	(0.154)	(0.154)	(0.154)	(0.154)
months_from_start		0.0143			0.0143
		(0.0609)			(0.0609)
Constant	8.090**	4.920	8.090**	8.090**	4.920
	(3.604)	(17.06)	(3.604)	(3.604)	(17.06)
					
Observations	202,799	202,799	202,799	202,799	202,799
R-squared	0.005	0.005	0.005	0.005	0.005
Number of id_numeric	4,258	4,258	4,258	4,258	4,258
Robust standard errors in parentheses					
*** p<0.01, ** p<0.05, * p<0.1					
